CustomerID,num_orders,total_spend,last_order_date,Country,ValueSegment
15529.0,11,3962.6,2011-11-17 11:29:00,United Kingdom,High Value
15530.0,4,1497.31,2011-11-18 12:25:00,United Kingdom,Mid Value
15531.0,2,1972.39,2011-12-01 18:43:00,United Kingdom,Mid Value
15532.0,4,1564.73,2011-11-14 14:51:00,United Kingdom,Mid Value
15533.0,3,807.57,2011-11-20 15:35:00,United Kingdom,Mid Value
15535.0,4,502.9,2011-06-19 16:02:00,United Kingdom,Mid Value
15537.0,1,110.92,2011-06-29 13:10:00,United Kingdom,Low Value
15539.0,1,538.46,2011-12-02 13:36:00,United Kingdom,Mid Value
15540.0,1,213.3,2011-11-28 13:51:00,United Kingdom,Low Value
15541.0,1,85.13,2011-08-17 14:58:00,United Kingdom,Low Value
15543.0,1,127.86,2011-02-24 15:26:00,United Kingdom,Low Value
15544.0,9,3546.71,2011-11-30 16:43:00,United Kingdom,High Value
15545.0,2,288.97,2011-10-16 13:24:00,United Kingdom,Low Value
15547.0,14,4910.6,2011-12-02 12:52:00,United Kingdom,High Value
15549.0,3,1681.46,2011-09-23 16:22:00,United Kingdom,Mid Value
15550.0,4,575.63,2011-12-05 15:38:00,United Kingdom,Mid Value
15551.0,1,436.06,2011-11-03 12:37:00,United Kingdom,Low Value
15552.0,1,90.12,2011-05-06 14:47:00,United Kingdom,Low Value
15553.0,1,428.93,2011-10-10 14:02:00,United Kingdom,Low Value
15554.0,1,217.2,2011-03-07 09:00:00,United Kingdom,Low Value
15555.0,16,4794.86,2011-11-27 16:19:00,United Kingdom,High Value
15556.0,1,279.77,2011-11-15 16:08:00,United Kingdom,Low Value
15557.0,1,468.90999999999997,2011-11-11 12:46:00,United Kingdom,Low Value
15561.0,4,800.59,2011-11-28 11:07:00,United Kingdom,Mid Value
15562.0,1,134.55,2010-12-23 09:55:00,United Kingdom,Low Value
15563.0,4,1400.44,2011-11-17 14:50:00,United Kingdom,Mid Value
15565.0,2,173.16,2011-10-20 14:33:00,United Kingdom,Low Value
15567.0,1,186.01,2011-11-21 10:48:00,United Kingdom,Low Value
15568.0,3,758.29,2011-12-07 11:27:00,United Kingdom,Mid Value
15569.0,5,1375.71,2011-08-28 10:15:00,United Kingdom,Mid Value
15570.0,12,4148.82,2011-12-02 14:47:00,United Kingdom,High Value
15571.0,4,650.4300000000001,2011-11-28 10:02:00,United Kingdom,Mid Value
15572.0,7,2533.42,2011-12-05 10:09:00,United Kingdom,High Value
15573.0,2,591.1899999999999,2011-11-08 11:38:00,United Kingdom,Mid Value
15574.0,4,675.64,2011-06-15 12:01:00,United Kingdom,Mid Value
15576.0,1,921.37,2011-11-02 12:03:00,United Kingdom,Mid Value
15577.0,3,258.88,2011-07-11 17:03:00,United Kingdom,Low Value
15578.0,1,127.1,2011-06-30 13:03:00,United Kingdom,Low Value
15579.0,2,327.6,2011-10-02 12:45:00,United Kingdom,Low Value
15581.0,13,3675.77,2011-08-11 09:38:00,United Kingdom,High Value
15582.0,3,682.91,2011-11-15 09:55:00,United Kingdom,Mid Value
15584.0,4,720.86,2011-11-16 10:55:00,United Kingdom,Mid Value
15585.0,1,455.3,2011-06-16 08:38:00,United Kingdom,Low Value
15587.0,4,913.68,2011-10-20 13:37:00,United Kingdom,Mid Value
15589.0,3,478.53,2011-03-29 09:54:00,United Kingdom,Low Value
15592.0,1,388.58,2011-10-24 08:59:00,United Kingdom,Low Value
15593.0,1,199.8,2011-09-30 11:46:00,United Kingdom,Low Value
15594.0,5,1771.78,2011-11-24 08:53:00,United Kingdom,Mid Value
15596.0,5,1406.59,2011-08-31 10:55:00,United Kingdom,Mid Value
15597.0,1,324.57,2011-11-04 13:26:00,United Kingdom,Low Value
15598.0,1,240.68,2011-10-17 16:04:00,United Kingdom,Low Value
15599.0,2,761.74,2011-11-13 11:44:00,United Kingdom,Mid Value
15601.0,14,6776.56,2011-11-28 15:15:00,United Kingdom,High Value
15602.0,9,1297.87,2011-12-01 14:14:00,United Kingdom,Mid Value
15603.0,1,48.480000000000004,2011-09-22 10:04:00,United Kingdom,Low Value
15604.0,1,216.39,2011-10-18 14:47:00,United Kingdom,Low Value
15605.0,5,1198.23,2011-11-03 14:17:00,United Kingdom,Mid Value
15606.0,9,2920.16,2011-10-09 15:47:00,United Kingdom,High Value
15607.0,1,104.75999999999999,2011-01-07 12:44:00,United Kingdom,Low Value
15608.0,4,1093.68,2011-11-11 13:20:00,United Kingdom,Mid Value
15609.0,1,298.48,2011-06-08 13:00:00,United Kingdom,Low Value
15610.0,1,112.46000000000001,2011-10-19 10:36:00,United Kingdom,Low Value
15611.0,13,1591.45,2011-11-30 12:36:00,United Kingdom,Mid Value
15612.0,2,195.15,2011-11-03 14:52:00,United Kingdom,Low Value
15615.0,23,10399.74,2011-11-29 14:42:00,United Kingdom,High Value
15618.0,4,776.85,2011-11-07 08:34:00,United Kingdom,Mid Value
15619.0,1,336.4,2011-11-29 08:14:00,United Kingdom,Low Value
15620.0,3,1553.18,2011-10-14 12:41:00,United Kingdom,Mid Value
15621.0,4,1293.03,2011-12-05 14:01:00,United Kingdom,Mid Value
15622.0,9,3709.56,2011-10-27 16:44:00,United Kingdom,High Value
15623.0,1,301.03000000000003,2011-07-21 17:26:00,United Kingdom,Low Value
15624.0,4,588.13,2011-08-15 11:38:00,United Kingdom,Mid Value
15625.0,4,1534.26,2011-08-28 10:21:00,United Kingdom,Mid Value
15626.0,2,675.8,2011-09-26 10:03:00,United Kingdom,Mid Value
15628.0,9,2870.24,2011-12-05 10:24:00,United Kingdom,High Value
15630.0,2,1186.35,2011-10-25 15:36:00,United Kingdom,Mid Value
15632.0,8,3285.31,2011-11-24 09:51:00,United Kingdom,High Value
15634.0,1,243.55,2011-11-22 16:28:00,United Kingdom,Low Value
15636.0,2,724.76,2011-09-11 11:17:00,United Kingdom,Mid Value
15637.0,1,223.36,2011-10-18 08:28:00,United Kingdom,Low Value
15639.0,1,425.32,2011-07-28 14:30:00,United Kingdom,Low Value
15640.0,15,12416.11,2011-12-05 14:35:00,United Kingdom,High Value
15641.0,4,1887.2,2011-08-26 14:04:00,United Kingdom,Mid Value
15643.0,3,664.0,2011-06-01 07:38:00,United Kingdom,Mid Value
15644.0,4,803.54,2011-06-26 14:54:00,United Kingdom,Mid Value
15645.0,1,612.01,2011-11-21 11:55:00,United Kingdom,Mid Value
15646.0,3,447.64,2011-07-05 09:53:00,United Kingdom,Low Value
15648.0,2,639.5,2011-05-19 15:53:00,United Kingdom,Mid Value
15649.0,2,816.0,2011-01-07 13:34:00,United Kingdom,Mid Value
15651.0,3,646.3000000000001,2011-11-03 08:41:00,United Kingdom,Mid Value
15652.0,1,337.74,2011-09-09 14:22:00,United Kingdom,Low Value
15653.0,2,877.44,2011-09-08 10:49:00,United Kingdom,Mid Value
15654.0,2,922.53,2011-11-30 13:08:00,United Kingdom,Mid Value
15655.0,1,560.67,2011-04-10 15:25:00,United Kingdom,Mid Value
15656.0,4,748.5,2011-10-25 14:56:00,United Kingdom,Mid Value
15657.0,1,30.0,2011-11-17 12:19:00,United Kingdom,Low Value
15658.0,5,1024.1,2011-06-02 15:22:00,United Kingdom,Mid Value
15659.0,1,306.45,2011-10-27 09:23:00,United Kingdom,Low Value
15660.0,9,1600.86,2011-11-14 16:58:00,United Kingdom,Mid Value
15661.0,2,309.8,2011-01-26 13:56:00,United Kingdom,Low Value
15663.0,1,138.14,2011-08-25 15:50:00,United Kingdom,Low Value
15664.0,1,386.43,2011-10-20 10:57:00,United Kingdom,Low Value
15665.0,2,2222.21,2011-06-24 14:57:00,United Kingdom,High Value
15667.0,1,301.32,2011-10-31 10:56:00,United Kingdom,Low Value
15668.0,1,76.32,2011-05-06 10:39:00,United Kingdom,Low Value
15669.0,4,684.34,2011-10-30 16:03:00,United Kingdom,Mid Value
15670.0,1,173.05,2011-02-16 10:50:00,United Kingdom,Low Value
15671.0,7,2657.13,2011-11-21 12:43:00,United Kingdom,High Value
15673.0,4,2726.23,2011-09-12 16:12:00,United Kingdom,High Value
15674.0,5,2446.6,2011-09-27 15:17:00,United Kingdom,High Value
15675.0,3,323.69,2011-09-19 13:48:00,United Kingdom,Low Value
15676.0,3,3435.7599999999998,2011-11-21 12:40:00,United Kingdom,High Value
15677.0,1,657.23,2011-10-21 15:36:00,United Kingdom,Mid Value
15678.0,1,352.7,2011-10-18 09:25:00,United Kingdom,Low Value
15679.0,4,781.28,2011-11-15 16:19:00,United Kingdom,Mid Value
15680.0,3,1333.68,2011-11-30 13:46:00,United Kingdom,Mid Value
15681.0,5,1426.16,2011-11-14 16:30:00,United Kingdom,Mid Value
15683.0,1,193.75,2011-08-14 12:56:00,United Kingdom,Low Value
15687.0,9,2993.1,2011-12-01 08:33:00,United Kingdom,High Value
15689.0,2,254.1,2011-08-12 09:37:00,United Kingdom,Low Value
15690.0,2,239.76,2011-12-05 15:59:00,United Kingdom,Low Value
15691.0,1,136.8,2011-04-01 15:13:00,United Kingdom,Low Value
15692.0,1,191.04,2011-11-11 14:12:00,United Kingdom,Low Value
15694.0,14,6479.4,2011-12-09 09:44:00,United Kingdom,High Value
15695.0,2,409.98,2011-03-18 08:32:00,United Kingdom,Low Value
15696.0,8,2711.11,2011-11-06 14:02:00,United Kingdom,High Value
15699.0,1,309.65,2011-11-22 08:26:00,United Kingdom,Low Value
15700.0,2,696.68,2011-06-20 16:53:00,United Kingdom,Mid Value
15701.0,4,1529.0,2011-12-07 14:39:00,United Kingdom,Mid Value
15703.0,1,211.5,2011-03-20 10:51:00,United Kingdom,Low Value
15704.0,4,2293.62,2011-07-22 13:35:00,United Kingdom,High Value
15705.0,1,143.1,2011-05-22 15:37:00,United Kingdom,Low Value
15706.0,4,1060.56,2011-10-07 10:09:00,United Kingdom,Mid Value
15707.0,4,916.98,2011-11-04 14:35:00,United Kingdom,Mid Value
15708.0,7,3235.25,2011-10-30 10:54:00,United Kingdom,High Value
15709.0,1,133.25,2011-03-01 10:38:00,United Kingdom,Low Value
15712.0,5,1072.36,2011-11-30 14:09:00,United Kingdom,Mid Value
15713.0,2,356.7,2011-07-19 13:34:00,United Kingdom,Low Value
15714.0,2,330.03,2011-11-28 11:26:00,United Kingdom,Low Value
15716.0,4,1101.11,2011-07-17 11:59:00,United Kingdom,Mid Value
15717.0,1,150.3,2011-04-19 13:21:00,United Kingdom,Low Value
15719.0,13,5030.07,2011-11-07 12:29:00,United Kingdom,High Value
15720.0,1,598.73,2011-11-15 14:48:00,United Kingdom,Mid Value
15721.0,1,471.4,2011-11-28 12:14:00,United Kingdom,Low Value
15722.0,5,2211.21,2011-11-04 11:43:00,United Kingdom,High Value
15723.0,1,190.70000000000002,2010-12-10 11:12:00,United Kingdom,Low Value
15724.0,2,218.25,2011-05-22 14:40:00,United Kingdom,Low Value
15725.0,1,415.25,2011-11-24 14:51:00,United Kingdom,Low Value
15727.0,7,5159.06,2011-11-23 12:36:00,United Kingdom,High Value
15729.0,1,85.0,2011-05-11 12:36:00,United Kingdom,Low Value
15730.0,3,1120.88,2011-10-05 12:31:00,United Kingdom,Mid Value
15732.0,2,294.12,2011-05-11 14:24:00,United Kingdom,Low Value
15733.0,1,162.3,2011-03-02 09:05:00,United Kingdom,Low Value
15734.0,2,1339.45,2011-08-17 10:50:00,United Kingdom,Mid Value
15737.0,8,1188.12,2011-11-25 11:21:00,United Kingdom,Mid Value
15738.0,16,4812.42,2011-11-21 08:26:00,United Kingdom,High Value
15739.0,1,449.12,2011-10-04 13:42:00,United Kingdom,Low Value
15740.0,1,154.88,2011-10-21 14:29:00,United Kingdom,Low Value
15743.0,4,775.96,2011-11-23 17:19:00,United Kingdom,Mid Value
15744.0,1,34.8,2011-09-23 09:52:00,United Kingdom,Low Value
15745.0,4,1094.59,2011-11-20 13:45:00,United Kingdom,Mid Value
15746.0,1,196.88,2011-07-28 15:21:00,United Kingdom,Low Value
15747.0,3,946.64,2011-11-27 12:26:00,United Kingdom,Mid Value
15748.0,1,144.36,2011-10-30 12:51:00,United Kingdom,Low Value
15749.0,3,44534.3,2011-04-18 13:20:00,United Kingdom,High Value
15750.0,8,2463.05,2011-12-07 12:34:00,United Kingdom,High Value
15752.0,7,2626.6,2011-10-31 11:37:00,United Kingdom,High Value
15753.0,1,79.2,2011-02-08 12:41:00,United Kingdom,Low Value
15754.0,3,458.57,2011-10-19 14:40:00,United Kingdom,Low Value
15755.0,6,2364.25,2011-11-29 14:57:00,United Kingdom,High Value
15756.0,4,528.01,2011-10-09 13:30:00,United Kingdom,Mid Value
15757.0,2,714.42,2011-10-05 12:14:00,United Kingdom,Mid Value
15758.0,1,205.25,2011-11-15 10:48:00,United Kingdom,Low Value
15759.0,3,253.04,2011-05-05 15:13:00,United Kingdom,Low Value
15762.0,2,583.75,2011-10-05 16:15:00,United Kingdom,Mid Value
15763.0,2,1086.92,2011-11-08 09:44:00,United Kingdom,Mid Value
15764.0,6,3279.97,2011-09-12 17:58:00,United Kingdom,High Value
15766.0,1,315.06,2011-10-06 17:03:00,United Kingdom,Low Value
15768.0,3,621.83,2011-08-16 10:48:00,United Kingdom,Mid Value
15769.0,26,56252.72,2011-12-02 13:52:00,United Kingdom,High Value
15773.0,1,635.6800000000001,2011-12-04 12:48:00,United Kingdom,Mid Value
15774.0,1,270.8,2011-10-02 12:04:00,United Kingdom,Low Value
15775.0,1,104.9,2011-04-08 12:56:00,United Kingdom,Low Value
15776.0,1,241.62,2011-07-29 13:46:00,United Kingdom,Low Value
15777.0,4,1047.1100000000001,2011-04-12 16:43:00,United Kingdom,Mid Value
15780.0,3,475.28000000000003,2011-06-09 12:01:00,United Kingdom,Low Value
15781.0,3,345.46,2011-11-14 14:57:00,United Kingdom,Low Value
15782.0,3,2614.74,2011-11-30 10:49:00,United Kingdom,High Value
15783.0,1,246.3,2011-11-29 09:50:00,United Kingdom,Low Value
15785.0,5,2328.9700000000003,2011-11-07 11:33:00,United Kingdom,High Value
15786.0,3,4919.0,2011-10-24 14:13:00,United Kingdom,High Value
15787.0,3,933.26,2011-11-13 14:55:00,United Kingdom,Mid Value
15789.0,1,351.3,2010-12-16 14:35:00,United Kingdom,Low Value
15790.0,1,218.75,2011-11-29 14:53:00,United Kingdom,Low Value
15791.0,2,1612.69,2011-10-27 10:14:00,United Kingdom,Mid Value
15793.0,3,965.61,2011-11-25 09:31:00,United Kingdom,Mid Value
15795.0,1,610.01,2011-07-13 10:43:00,United Kingdom,Mid Value
15796.0,8,2708.61,2011-12-08 19:55:00,United Kingdom,High Value
15797.0,4,2207.4,2011-08-18 17:04:00,United Kingdom,High Value
15799.0,3,884.14,2011-09-25 12:46:00,United Kingdom,Mid Value
15800.0,2,696.89,2011-08-24 14:23:00,United Kingdom,Mid Value
15801.0,3,1063.95,2011-10-24 13:52:00,United Kingdom,Mid Value
15802.0,1,451.42,2011-07-20 11:38:00,United Kingdom,Low Value
15803.0,1,415.82,2011-10-19 14:56:00,United Kingdom,Low Value
15804.0,13,4206.39,2011-12-09 12:31:00,United Kingdom,High Value
15805.0,17,5488.18,2011-11-16 16:32:00,United Kingdom,High Value
15806.0,3,784.58,2011-10-24 14:35:00,United Kingdom,Mid Value
15807.0,3,903.9,2011-10-20 14:10:00,United Kingdom,Mid Value
15808.0,4,3651.27,2011-02-06 14:33:00,United Kingdom,High Value
15809.0,5,515.77,2011-11-03 16:40:00,United Kingdom,Mid Value
15810.0,4,1391.98,2011-09-22 09:38:00,United Kingdom,Mid Value
15811.0,6,2218.62,2011-11-17 15:31:00,United Kingdom,High Value
15812.0,5,1801.14,2011-08-24 14:19:00,United Kingdom,Mid Value
15813.0,2,1303.9099999999999,2011-05-16 08:13:00,United Kingdom,Mid Value
15814.0,4,1945.33,2011-11-23 08:17:00,United Kingdom,Mid Value
15815.0,5,2100.6,2011-10-07 12:42:00,United Kingdom,High Value
15819.0,4,1905.45,2011-10-21 14:50:00,United Kingdom,Mid Value
15820.0,1,206.98,2011-01-24 12:00:00,United Kingdom,Low Value
15821.0,2,570.96,2011-10-26 15:48:00,United Kingdom,Mid Value
15822.0,2,885.47,2011-12-06 14:50:00,United Kingdom,Mid Value
15823.0,1,15.0,2010-12-02 15:08:00,United Kingdom,Low Value
15825.0,1,532.94,2011-06-20 13:27:00,United Kingdom,Mid Value
15826.0,3,1654.31,2011-10-14 16:05:00,United Kingdom,Mid Value
15827.0,14,1836.09,2011-09-27 15:35:00,United Kingdom,Mid Value
15829.0,2,636.14,2011-09-01 16:45:00,United Kingdom,Mid Value
15830.0,1,576.0,2011-11-02 10:40:00,United Kingdom,Mid Value
15831.0,3,794.64,2011-10-12 13:14:00,United Kingdom,Mid Value
15832.0,1,836.79,2011-03-30 15:29:00,United Kingdom,Mid Value
15834.0,4,2225.15,2011-09-30 14:41:00,United Kingdom,High Value
15835.0,4,954.09,2011-10-26 15:47:00,United Kingdom,Mid Value
15836.0,1,137.37,2011-10-20 17:13:00,United Kingdom,Low Value
15837.0,1,391.98,2011-10-06 09:01:00,United Kingdom,Low Value
15838.0,19,33643.08,2011-11-28 14:00:00,United Kingdom,High Value
15839.0,3,1048.49,2011-11-06 13:54:00,United Kingdom,Mid Value
15840.0,2,355.56,2011-10-12 09:08:00,United Kingdom,Low Value
15841.0,4,1224.06,2011-09-28 12:15:00,United Kingdom,Mid Value
15843.0,1,118.95,2011-02-09 10:19:00,United Kingdom,Low Value
15844.0,1,130.74,2011-10-24 15:19:00,United Kingdom,Low Value
15845.0,8,3711.77,2011-11-22 09:42:00,United Kingdom,High Value
15847.0,2,389.27,2011-11-01 14:41:00,United Kingdom,Low Value
15850.0,2,234.88,2011-11-20 14:14:00,United Kingdom,Low Value
15852.0,2,160.71,2011-06-06 11:22:00,United Kingdom,Low Value
15853.0,1,110.8,2011-10-19 10:38:00,United Kingdom,Low Value
15854.0,12,2969.12,2011-12-05 13:39:00,United Kingdom,High Value
15855.0,5,712.24,2011-07-26 10:20:00,United Kingdom,Mid Value
15856.0,27,16143.64,2011-12-05 17:09:00,United Kingdom,High Value
15857.0,1,297.0,2011-11-21 12:18:00,United Kingdom,Low Value
15858.0,5,1427.57,2011-11-24 12:48:00,United Kingdom,Mid Value
15860.0,8,965.16,2011-10-30 11:25:00,United Kingdom,Mid Value
15861.0,8,3146.92,2011-11-27 15:59:00,United Kingdom,High Value
15862.0,4,832.88,2011-12-01 13:28:00,United Kingdom,Mid Value
15863.0,2,68.84,2011-11-14 12:49:00,United Kingdom,Low Value
15864.0,6,1936.32,2011-11-17 13:32:00,United Kingdom,Mid Value
15865.0,3,895.13,2011-10-30 12:43:00,United Kingdom,Mid Value
15866.0,1,211.89,2011-08-30 14:09:00,United Kingdom,Low Value
15867.0,15,3810.14,2011-12-04 13:32:00,United Kingdom,High Value
15869.0,2,149.64,2011-03-07 17:23:00,United Kingdom,Low Value
15870.0,1,351.44,2011-11-07 10:58:00,United Kingdom,Low Value
15872.0,2,316.25,2011-11-25 11:55:00,United Kingdom,Low Value
15874.0,7,4405.88,2011-10-07 12:31:00,United Kingdom,High Value
15877.0,2,490.33,2011-12-08 11:53:00,United Kingdom,Low Value
15880.0,1,329.03,2010-12-05 13:00:00,United Kingdom,Low Value
15881.0,5,501.39,2011-01-31 16:59:00,United Kingdom,Mid Value
15882.0,4,516.36,2011-05-25 11:35:00,United Kingdom,Mid Value
15883.0,2,396.48,2011-12-07 17:05:00,United Kingdom,Low Value
15885.0,3,379.35,2011-09-08 10:43:00,United Kingdom,Low Value
15886.0,1,181.09,2011-10-10 14:25:00,United Kingdom,Low Value
15888.0,1,168.31,2011-09-20 12:30:00,United Kingdom,Low Value
15889.0,2,420.07,2011-07-06 11:10:00,United Kingdom,Low Value
15891.0,1,511.68,2011-04-27 12:35:00,United Kingdom,Mid Value
15894.0,2,258.25,2011-03-31 13:50:00,United Kingdom,Low Value
15895.0,1,179.17,2011-07-13 10:27:00,United Kingdom,Low Value
15897.0,2,208.59,2011-05-29 13:50:00,United Kingdom,Low Value
15898.0,5,1383.83,2011-12-08 15:23:00,United Kingdom,Mid Value
15899.0,1,56.25,2010-12-06 10:36:00,United Kingdom,Low Value
15900.0,1,337.28000000000003,2011-11-16 12:19:00,United Kingdom,Low Value
15901.0,3,351.73,2011-11-23 12:43:00,United Kingdom,Low Value
15903.0,7,5126.76,2011-11-30 08:08:00,United Kingdom,High Value
15904.0,1,164.68,2011-12-01 14:50:00,United Kingdom,Low Value
15906.0,7,1567.69,2011-11-20 12:24:00,United Kingdom,Mid Value
15907.0,3,882.72,2011-12-06 12:21:00,United Kingdom,Mid Value
15909.0,1,191.94,2011-06-19 10:38:00,United Kingdom,Low Value
15910.0,8,1228.8799999999999,2011-12-09 10:51:00,United Kingdom,Mid Value
15912.0,2,264.62,2011-06-14 14:29:00,United Kingdom,Low Value
15916.0,8,1502.86,2011-11-23 13:46:00,United Kingdom,Mid Value
15917.0,1,123.1,2011-04-06 10:40:00,United Kingdom,Low Value
15918.0,2,334.23,2011-06-02 11:42:00,United Kingdom,Low Value
15919.0,2,525.69,2011-11-20 11:28:00,United Kingdom,Mid Value
15920.0,4,167.5,2011-07-08 15:31:00,United Kingdom,Low Value
15921.0,1,323.03000000000003,2011-06-20 11:03:00,United Kingdom,Low Value
15922.0,1,369.5,2010-12-01 13:51:00,United Kingdom,Low Value
15923.0,1,127.08,2010-12-02 12:16:00,United Kingdom,Low Value
15925.0,1,207.15,2011-05-29 15:35:00,United Kingdom,Low Value
15930.0,1,426.63,2011-10-03 14:52:00,United Kingdom,Low Value
15932.0,8,2495.87,2011-12-05 17:13:00,United Kingdom,High Value
15933.0,3,1107.46,2011-11-18 13:14:00,United Kingdom,Mid Value
15935.0,2,416.86,2011-04-14 13:27:00,United Kingdom,Low Value
15937.0,1,145.35,2011-10-06 15:48:00,United Kingdom,Low Value
15938.0,5,404.58,2011-08-19 12:56:00,United Kingdom,Low Value
15939.0,15,6115.01,2011-09-11 11:30:00,United Kingdom,High Value
15940.0,1,35.8,2011-02-01 16:18:00,United Kingdom,Low Value
15942.0,1,337.44,2011-07-29 09:01:00,United Kingdom,Low Value
15944.0,1,325.09999999999997,2011-03-08 10:33:00,United Kingdom,Low Value
15945.0,1,181.0,2010-12-09 13:14:00,United Kingdom,Low Value
15947.0,1,1708.24,2011-09-18 10:46:00,United Kingdom,Mid Value
15948.0,2,955.24,2011-12-01 15:32:00,United Kingdom,Mid Value
15949.0,2,364.71999999999997,2011-11-23 09:09:00,United Kingdom,Low Value
15950.0,4,1744.71,2011-11-08 11:09:00,United Kingdom,Mid Value
15951.0,2,708.22,2011-12-01 08:34:00,United Kingdom,Mid Value
15952.0,4,781.91,2011-11-06 11:18:00,United Kingdom,Mid Value
15953.0,8,1657.28,2011-11-24 15:32:00,United Kingdom,Mid Value
15955.0,14,4416.26,2011-11-15 14:15:00,United Kingdom,High Value
15957.0,1,428.89,2011-11-08 12:14:00,United Kingdom,Low Value
15958.0,1,104.35,2011-09-26 13:41:00,United Kingdom,Low Value
15963.0,2,470.76,2011-11-20 11:33:00,United Kingdom,Low Value
15965.0,4,808.87,2011-11-22 16:44:00,United Kingdom,Mid Value
15967.0,2,397.68,2011-11-16 15:41:00,United Kingdom,Low Value
15969.0,3,666.1,2011-12-07 11:06:00,United Kingdom,Mid Value
15970.0,1,314.09999999999997,2011-02-09 12:08:00,United Kingdom,Low Value
15971.0,12,4199.85,2011-11-22 12:50:00,United Kingdom,High Value
15973.0,1,307.82,2010-12-08 11:42:00,United Kingdom,Low Value
15974.0,7,3442.15,2011-10-31 13:13:00,United Kingdom,High Value
15975.0,1,371.01,2011-09-16 13:33:00,United Kingdom,Low Value
15976.0,2,427.64,2011-06-27 13:00:00,United Kingdom,Low Value
15977.0,2,1054.73,2011-11-22 13:29:00,United Kingdom,Mid Value
15978.0,1,1098.78,2011-09-23 15:21:00,United Kingdom,Mid Value
15980.0,3,2398.86,2011-09-12 09:41:00,United Kingdom,High Value
15981.0,8,3408.48,2011-11-15 08:00:00,United Kingdom,High Value
15983.0,4,1465.12,2011-11-17 17:34:00,United Kingdom,Mid Value
15984.0,10,2780.63,2011-12-07 12:16:00,United Kingdom,High Value
15985.0,2,1142.42,2011-08-08 16:31:00,United Kingdom,Mid Value
15986.0,1,168.12,2011-11-09 15:17:00,United Kingdom,Low Value
15987.0,7,1432.77,2011-11-27 15:38:00,United Kingdom,Mid Value
15988.0,1,156.78,2011-11-20 13:23:00,United Kingdom,Low Value
15990.0,2,792.11,2011-10-26 15:58:00,United Kingdom,Mid Value
15992.0,1,41.989999999999995,2011-12-06 11:00:00,United Kingdom,Low Value
15993.0,7,2777.67,2011-12-01 10:45:00,United Kingdom,High Value
15994.0,1,414.27,2011-10-16 12:28:00,United Kingdom,Low Value
15996.0,6,1032.58,2011-09-12 15:14:00,United Kingdom,Mid Value
15998.0,5,3080.22,2011-11-03 12:45:00,United Kingdom,High Value
16000.0,3,12393.7,2011-12-07 12:17:00,United Kingdom,High Value
16003.0,5,2735.37,2011-11-10 09:57:00,United Kingdom,High Value
16005.0,4,578.71,2011-11-27 13:47:00,United Kingdom,Mid Value
16006.0,1,101.4,2011-05-12 13:12:00,United Kingdom,Low Value
16007.0,4,1693.81,2011-10-23 11:05:00,United Kingdom,Mid Value
16008.0,3,478.78,2011-11-16 10:32:00,United Kingdom,Low Value
16009.0,4,972.11,2011-11-17 16:51:00,United Kingdom,Mid Value
16010.0,3,392.4,2011-04-08 10:14:00,United Kingdom,Low Value
16011.0,16,3352.96,2011-12-01 16:31:00,United Kingdom,High Value
16012.0,3,1415.29,2011-11-04 13:25:00,United Kingdom,Mid Value
16013.0,47,37130.6,2011-12-06 10:36:00,United Kingdom,High Value
16014.0,3,646.83,2011-11-02 12:04:00,United Kingdom,Mid Value
16015.0,3,704.55,2011-12-06 10:58:00,United Kingdom,Mid Value
16016.0,8,1465.51,2011-12-06 14:35:00,United Kingdom,Mid Value
16017.0,1,211.88,2011-10-23 12:56:00,United Kingdom,Low Value
16018.0,2,408.9,2011-10-31 14:13:00,United Kingdom,Low Value
16019.0,9,3786.24,2011-10-24 11:51:00,United Kingdom,High Value
16020.0,3,851.01,2011-11-23 11:18:00,United Kingdom,Mid Value
16022.0,1,602.63,2011-03-24 13:16:00,United Kingdom,Mid Value
16023.0,3,719.81,2011-10-24 16:34:00,United Kingdom,Mid Value
16024.0,1,251.03,2011-11-27 13:26:00,United Kingdom,Low Value
16025.0,1,439.65999999999997,2011-11-10 11:45:00,United Kingdom,Low Value
16026.0,1,236.09,2011-10-27 13:53:00,United Kingdom,Low Value
16027.0,6,934.62,2011-09-09 10:47:00,United Kingdom,Mid Value
16029.0,63,80850.84,2011-11-01 10:27:00,United Kingdom,High Value
16030.0,1,331.24,2011-02-03 11:28:00,United Kingdom,Low Value
16031.0,2,547.9,2011-09-08 13:07:00,United Kingdom,Mid Value
16033.0,20,8778.82,2011-12-04 12:44:00,United Kingdom,High Value
16034.0,3,437.70000000000005,2011-05-27 16:17:00,United Kingdom,Low Value
16036.0,2,758.9200000000001,2011-09-13 14:53:00,United Kingdom,Mid Value
16037.0,3,855.02,2011-03-15 09:13:00,United Kingdom,Mid Value
16038.0,3,471.78,2011-12-02 12:40:00,United Kingdom,Low Value
16040.0,3,1313.55,2011-10-05 13:47:00,United Kingdom,Mid Value
16041.0,3,3166.4,2011-11-09 12:25:00,United Kingdom,High Value
16042.0,5,1177.47,2011-11-17 17:50:00,United Kingdom,Mid Value
16043.0,4,773.99,2011-11-02 12:50:00,United Kingdom,Mid Value
16045.0,4,1340.7,2011-08-12 12:41:00,United Kingdom,Mid Value
16048.0,2,256.44,2010-12-01 15:28:00,United Kingdom,Low Value
16049.0,3,1074.81,2011-10-30 13:19:00,United Kingdom,Mid Value
